person_age,person_income,person_emp_length,name,cb_person_default_on_file,cb_person_cred_hist_length,person_id
25,34000,8.0,Eric Ferguson,N,3,4385
22,29534,1.0,Anita Bennett,N,4,4386
23,40000,1.0,Ryan Meyer,N,2,4387
24,30000,5.0,James Hayes,N,4,4388
23,30000,6.0,Joanna Bishop,N,3,4389
24,30000,8.0,Erik Richards,N,2,4390
24,30000,0.0,Lisa West,N,3,4391
23,30000,0.0,Karen Bass,N,4,4392
26,40000,10.0,Sarah Adams,N,3,4393
25,30000,5.0,Carol Jacobs,Y,3,4394
24,40000,4.0,Stephen Taylor,N,2,4395
22,40000,5.0,Heather Roberts,N,4,4396
22,31200,0.0,Shane Farrell,N,4,4397
24,32000,6.0,Sherri Adkins,N,2,4398
22,32000,3.0,Tara Ramsey,Y,2,4399
22,32000,0.0,Laura Peters,N,4,4400
25,32000,0.0,Cheryl Bennett,N,3,4401
22,40000,5.0,Lisa Phillips,N,4,4402
22,32000,1.0,Francisco Fritz,N,4,4403
23,32640,5.0,Denise Barnes,N,2,4404
26,33000,6.0,Chad Kelly,N,4,4405
22,33000,3.0,David Harvey,N,4,4406
22,40000,1.0,Melissa Rodriguez,N,3,4407
26,40000,0.0,Andrew Blake,N,4,4408
24,33000,4.0,Kimberly Thomas,Y,4,4409
24,40000,6.0,Debra Simmons,N,4,4410
23,34000,0.0,Teresa Gregory,N,3,4411
23,33000,5.0,Lisa Barnes,Y,3,4412
25,34000,2.0,Sergio Price,N,4,4413
24,33600,0.0,Sara Bell,N,2,4414
26,35000,0.0,Christopher Walters,N,2,4415
22,40058,5.0,Mary Moran,N,2,4416
22,35000,3.0,Stephanie Villa,N,3,4417
25,35000,9.0,Bryan May,N,2,4418
25,35000,1.0,Gloria Thomas,N,2,4419
23,40104,7.0,Beth Gibson,Y,2,4420
24,40113,6.0,John Fitzgerald,N,2,4421
22,30000,4.0,Joseph Alvarez,N,3,4422
23,36000,0.0,Susan Hall,N,3,4423
21,40200,5.0,Peter Jarvis,N,2,4424
25,30000,0.0,Peter Norris,Y,2,4425
26,40224,0.0,Susan Myers,N,2,4426
22,40269,6.0,Kevin Reed,Y,3,4427
26,40272,3.0,Rebecca Bauer,N,3,4428
23,40308,1.0,Robert Torres,N,4,4429
25,38000,9.0,Julia Moran,N,4,4430
22,32400,7.0,Tim Nguyen,Y,2,4431
22,38790,0.0,Scott Sellers,Y,3,4432
26,39996,5.0,Sherry Gill,N,4,4433
22,40499,7.0,Erica Richardson,N,4,4434
24,40800,5.0,Nathan Wells,Y,3,4435
22,41300,6.0,Beverly Fitzgerald,N,3,4436
25,40500,5.0,Susan Wall,N,4,4437
22,41504,6.0,Tony Perkins,N,4,4438
22,42000,4.0,Susan Ford,N,4,4439
25,42000,2.0,Karen Bell,N,4,4440
22,42996,3.0,Kevin Hunt,N,4,4441
22,40542,6.0,Carol Mcbride,N,2,4442
26,44600,0.0,Victoria Mcmillan,N,2,4443
25,45000,9.0,Ariel Williams,N,3,4444
26,45000,1.0,Maurice Wells,N,2,4445
23,39000,0.0,Scott Alexander,N,4,4446
26,40610,7.0,Mark Hughes,N,4,4447
26,40720,4.0,Luis Howard,Y,3,4448
26,45000,2.0,Kathryn Brown,Y,4,4449
22,40800,7.0,Debbie Perez,Y,2,4450
21,45000,3.0,Michelle Rangel,N,4,4451
23,45000,4.0,Krystal Sampson,Y,2,4452
23,45000,2.0,Matthew Caldwell,Y,4,4453
25,45000,2.0,Michael Gray,N,4,4454
26,45243,3.0,Kayla Ponce,N,2,4455
24,45840,2.0,Stephen Mendez,N,2,4456
24,46000,0.0,Andre Martin,N,2,4457
24,40800,0.0,Jennifer Holder,N,4,4458
22,40800,6.0,Thomas Price,N,3,4459
25,40800,9.0,Jose Duncan,N,4,4460
21,47664,5.0,Michaela Ramirez,N,2,4461
23,40800,4.0,Laura Oneal,N,2,4462
23,48000,6.0,James Terry,N,3,4463
24,40800,8.0,Lisa Myers,N,3,4464
26,42000,2.0,Nicolas Patterson,N,2,4465
23,40800,0.0,Micheal Gregory,N,3,4466
24,42000,2.0,Sarah Davis,Y,2,4467
22,40800,6.0,Shelly Williamson,Y,2,4468
23,48000,3.0,David Swanson,N,3,4469
25,40800,0.0,Miranda Gonzales,N,2,4470
22,48000,0.0,James Hubbard,Y,2,4471
24,40800,0.0,Erin Garrett,N,2,4472
25,48000,9.0,Barbara Dennis,N,3,4473
26,40800,3.0,Darryl Murray,N,2,4474
24,48000,0.0,Lisa Schmidt,N,3,4475
23,48600,2.0,Travis Jones,N,3,4476
23,48756,5.0,Tonya Gillespie,N,4,4477
23,40800,3.0,John Todd,N,2,4478
23,40800,1.0,Terrance Waters,N,4,4479
25,50000,8.0,Calvin Aguilar,N,2,4480
24,40800,1.0,Virginia Stewart,N,3,4481
25,50000,5.0,Laura Thomas,N,4,4482
22,40872,6.0,Debra Fox,N,4,4483
23,40900,5.0,Gregory Montgomery,N,4,4484
22,34900,4.0,Steven Gill,N,4,4485
23,34900,2.0,Diane Lopez,Y,4,4486
23,50000,7.0,Cynthia Holder,N,3,4487
22,50000,7.0,Doris Hughes,N,3,4488
26,50000,0.0,Elizabeth Young,N,3,4489
24,50000,2.0,Madison Joseph,N,4,4490
26,52000,2.0,Carlos Peters,N,2,4491
23,52000,3.0,Ronald Baker,N,2,4492
24,55000,8.0,Joy Moreno,N,3,4493
21,55000,3.0,Patrick Sparks,N,4,4494
25,49000,3.0,Jessica Lewis,Y,2,4495
23,41000,7.0,Megan Gould,N,4,4496
25,55200,2.0,Morgan Caldwell,N,3,4497
22,41000,6.0,Nicholas Kelley,N,2,4498
23,56928,3.0,James Butler,N,3,4499
21,41000,4.0,Gloria Clark,N,3,4500
26,52000,6.0,Joy Medina,N,4,4501
26,41000,5.0,Heather Dominguez,N,3,4502
26,53000,2.0,Michael Daniels,Y,3,4503
26,60000,1.0,Colton Mcintyre,N,3,4504
24,60000,4.0,Stacy Barker,N,4,4505
22,41000,0.0,Stephanie Miles,N,4,4506
24,62000,4.0,Sue Perkins,N,3,4507
26,41000,7.0,Ryan Howard,N,4,4508
22,41000,0.0,Tammy Matthews,N,2,4509
26,65000,0.0,Martha Carey,N,2,4510
24,65000,0.0,Kimberly Hampton,N,4,4511
24,41000,3.0,Cynthia Morton,N,2,4512
25,65004,1.0,Ashley Ortega,N,3,4513
21,41000,0.0,Deborah Price,N,4,4514
21,41000,2.0,Lauren Morgan,N,3,4515
23,35000,7.0,Deanna Anderson,Y,3,4516
22,41000,0.0,Kristin Rodriguez,N,2,4517
23,69000,7.0,Darren Gates,N,2,4518
23,70000,2.0,Hector Burgess,N,2,4519
26,72000,4.0,Jerome Butler,N,3,4520
24,72096,2.0,Joseph Lowery,N,2,4521
22,67200,6.0,Jimmy Garza,Y,2,4522
24,69000,2.0,Kenneth Robinson,N,4,4523
22,75000,0.0,Scott Greer,N,2,4524
24,41000,9.0,Bethany Taylor,N,4,4525
24,41000,3.0,Anthony Hanson,N,2,4526
23,41000,7.0,Alicia Stevens,Y,2,4527
22,41000,0.0,Krystal Moody,N,3,4528
23,86000,0.0,Tyler Kelly,N,3,4529
26,89000,0.0,Philip Cervantes,N,2,4530
21,90000,3.0,John Rocha,N,3,4531
23,92000,5.0,Natalie Bowen,N,3,4532
22,41000,6.0,Benjamin Dixon,Y,4,4533
26,95000,4.0,David Clark,N,4,4534
22,41000,4.0,April Russell,N,4,4535
24,103641,8.0,Felicia Gonzalez,N,2,4536
24,105000,5.0,Sonia Adams,Y,2,4537
22,41000,2.0,Darius Poole,N,4,4538
21,41000,5.0,Sarah Watkins,N,3,4539
22,115000,4.0,Danielle Rocha,N,2,4540
25,120000,9.0,Clinton Russell,N,3,4541
23,41000,5.0,Nicholas Morrison,N,3,4542
24,125000,6.0,Courtney Brown,N,3,4543
23,41000,0.0,Brenda Fischer,N,4,4544
22,23000,6.0,Connie Roman,Y,4,4545
24,40000,0.0,Seth Koch,N,2,4546
24,54000,0.0,Tyler Guzman,N,2,4547
23,41000,4.0,Tami Moore,N,2,4548
23,41000,7.0,Lance Odonnell,N,4,4549
25,21600,0.0,Stephen Rodriguez,Y,2,4550
21,41004,5.0,Nicholas Zamora,N,2,4551
25,41004,9.0,Deanna Schneider,N,3,4552
25,41004,1.0,Yolanda Mills,N,2,4553
23,95000,4.0,Reginald Boyle,N,4,4554
26,41004,5.0,Tina Campbell,N,3,4555
23,41004,8.0,Taylor Jackson,N,4,4556
25,83000,0.0,Amy Becker,N,3,4557
23,96000,7.0,Robert Miller,N,3,4558
26,96000,11.0,Brian White,Y,3,4559
21,41033,2.0,Brianna Mcclure,N,4,4560
24,41100,0.0,Rhonda Farmer,N,3,4561
24,41100,2.0,Nicole Acosta,N,2,4562
23,97000,7.0,Alicia Stephens,N,3,4563
24,97850,5.0,Sherry Ellis,N,4,4564
25,98000,9.0,Stacey Newman,N,4,4565
23,41196,7.0,Marcus Harris,N,2,4566
26,99000,5.0,Kelly Evans,N,2,4567
25,99275,1.0,Bryan Turner,Y,3,4568
21,41200,3.0,Pamela Miller,N,3,4569
24,87996,8.0,Kyle Howard,Y,2,4570
22,99996,1.0,Taylor Hayes,N,4,4571
22,100000,3.0,Kaitlin Carter,N,3,4572
24,100000,5.0,Kelly York,N,3,4573
25,100000,3.0,Stephanie Harding,N,4,4574
25,88000,9.0,Julia Stone,Y,4,4575
24,100000,4.0,Kevin Baker,Y,2,4576
21,88000,0.0,Maria Jenkins,Y,3,4577
23,100000,0.0,Pamela Pham,N,2,4578
21,102000,5.0,Matthew Baird,Y,3,4579
23,41496,4.0,Amy Cunningham,N,2,4580
26,102000,5.0,Catherine Joyce,N,2,4581
25,107000,0.0,Mitchell Watkins,N,3,4582
24,41500,8.0,Mary Freeman,N,4,4583
23,107500,7.0,Christie Scott,N,2,4584
26,96000,2.0,Bradley Lucas,Y,2,4585
25,41508,9.0,Diana Crawford,Y,3,4586
23,98000,0.0,Sherry Dennis,N,2,4587
25,41520,9.0,William Marshall,N,2,4588
23,110000,5.0,George Long,N,2,4589
22,41600,4.0,Benjamin Newton,N,2,4590
22,41600,0.0,Matthew Gomez,N,3,4591
23,41600,7.0,Patrick Wade,N,3,4592
26,113000,3.0,Cory Shelton,Y,3,4593
24,41600,0.0,Randy Williams,N,2,4594
22,41600,2.0,Derrick Hall,N,3,4595
24,114800,6.0,David Stewart,N,4,4596
22,41604,1.0,Anthony Long,N,4,4597
25,41664,6.0,Amy Mathis,N,2,4598
25,115000,6.0,Mitchell Hill,N,4,4599
22,41717,5.0,Carla Brown,N,4,4600
25,41718,3.0,Tiffany Perez,N,2,4601
25,115000,3.0,Donna Morrison,N,2,4602
21,35760,5.0,Grace Carney,N,3,4603
25,116000,5.0,Christie Miller,Y,4,4604
22,41784,6.0,Samantha Daniels,N,2,4605
22,41800,3.0,Craig Ware,N,4,4606
22,41820,4.0,Jerry Hood,N,3,4607
21,120000,2.0,Brenda Thompson,N,3,4608
21,120000,4.0,James Harper,N,3,4609
26,120000,11.0,Angela Lucas,N,2,4610
23,35941,7.0,Holly Mcgee,N,2,4611
24,120000,3.0,Robert Mayer,N,2,4612
24,120000,4.0,Elizabeth Morales,Y,4,4613
23,91800,7.0,Jason Baker,N,4,4614
25,120000,3.0,Sean Gallegos,N,2,4615
23,120000,0.0,Lisa Torres,N,2,4616
24,42000,5.0,Mariah Walker,N,2,4617
26,122500,1.0,Willie Hicks,N,3,4618
25,42000,0.0,Caleb Hendrix,N,4,4619
23,124000,2.0,Michael Sandoval,N,3,4620
22,42000,1.0,Lisa Carlson,N,2,4621
26,125000,6.0,Paul Morrow,N,2,4622
25,130000,7.0,Stacie James,N,2,4623
22,36000,6.0,Ricardo Villa,N,4,4624
21,36000,2.0,Brittany Ponce,Y,2,4625
25,42000,9.0,James Diaz,N,2,4626
23,42000,0.0,Sue Pham,N,3,4627
25,42000,1.0,James Gomez,N,4,4628
25,132000,4.0,Michael Boyer,Y,3,4629
22,42000,6.0,Crystal Peters,Y,4,4630
22,140000,0.0,Troy Haley,N,2,4631
24,140000,0.0,Teresa Mckay,N,2,4632
24,42000,5.0,Andrew Rojas,N,4,4633
24,42000,8.0,Gloria James,N,4,4634
22,42000,5.0,Kristie Klein,N,3,4635
22,42000,6.0,Sarah Lowe,N,3,4636
26,145000,1.0,Kristen Price,N,3,4637
22,42000,0.0,Timothy Mitchell,N,2,4638
24,42000,3.0,Timothy Medina,N,4,4639
23,157500,1.0,Gregory Hill,N,2,4640
25,42000,6.0,Jennifer Morgan,N,2,4641
22,160000,0.0,Tanya Olson,N,3,4642
25,153000,9.0,Gregory Morris,Y,4,4643
24,165000,2.0,Charles Lopez,N,3,4644
24,42000,6.0,Vanessa Henderson,N,3,4645
25,175000,4.0,Stephanie Bell,Y,4,4646
24,238000,2.0,Ryan Flores,N,2,4647
22,42000,7.0,Dakota Allison,N,2,4648
24,42000,0.0,Travis Carpenter,N,3,4649
24,24148,1.0,Raymond Obrien,N,4,4650
22,29004,0.0,Jacob Greer,N,2,4651
24,46000,2.0,Rebecca Campbell,Y,3,4652
22,60000,6.0,Philip Sanders,N,4,4653
22,42000,6.0,Alice Marsh,N,2,4654
23,65000,0.0,Jennifer Pennington,N,2,4655
23,42000,5.0,Miranda Roberts,N,2,4656
22,72000,0.0,Stephanie Herring,N,3,4657
22,42000,6.0,Tiffany Wilson,N,2,4658
25,42000,9.0,Stephanie Bowers,N,3,4659
22,83200,6.0,Mike Richardson,N,3,4660
25,26880,1.0,Holly Miller,Y,4,4661
21,42000,5.0,Edward Brooks,N,2,4662
22,26400,6.0,Keith Jackson,N,4,4663
22,30000,4.0,Dwayne Turner,N,3,4664
23,42000,7.0,Lindsay Taylor,N,4,4665
26,28000,5.0,Derrick Woods,N,4,4666
22,33000,0.0,Anna Mckenzie,N,2,4667
25,36000,3.0,Gary Morales,N,4,4668
23,48000,7.0,Thomas Orr,N,4,4669
23,44000,7.0,Christopher Palmer,N,2,4670
24,42000,4.0,Tina Anderson,N,3,4671
23,44000,7.0,Nancy Campos,N,2,4672
24,42000,8.0,Leah Lopez,N,4,4673
26,36000,3.0,Colton Craig,N,4,4674
24,53500,0.0,Gene Gomez,N,4,4675
23,60000,4.0,Beth Robinson,N,2,4676
22,60000,4.0,Noah Rice,N,3,4677
25,60000,4.0,Alison Price,N,3,4678
24,82500,8.0,Jessica Herman,N,4,4679
23,66300,7.0,Kayla Diaz,Y,2,4680
22,42000,3.0,Amy Strickland,N,3,4681
26,93000,7.0,John Dixon,N,4,4682
25,42000,2.0,Jay Welch,Y,2,4683
26,107000,2.0,Anthony Wilson,N,3,4684
23,36000,7.0,Ariel Holt,N,2,4685
21,42000,5.0,Danny Garcia,Y,4,4686
23,36504,0.0,Kelly Perry,N,2,4687
25,32400,2.0,Katherine Chambers,N,2,4688
23,42000,2.0,Kevin Cherry,Y,4,4689
22,42000,6.0,Megan Lopez,N,4,4690
22,42000,6.0,Emily Jordan,Y,2,4691
22,42000,5.0,Danielle Sanchez,N,4,4692
26,36000,1.0,Courtney Clark,N,2,4693
23,50000,0.0,Lindsey Osborne,N,3,4694
21,50000,5.0,Emma Henry,N,2,4695
24,51630,0.0,Charles Morales,N,3,4696
23,54096,2.0,Kimberly Sawyer,N,2,4697
23,42000,7.0,Chris Stevenson,N,3,4698
24,69600,8.0,Jerry Floyd,N,2,4699
23,42000,7.0,Leah Robinson,Y,3,4700
21,42000,5.0,Kristen Zamora,N,4,4701
24,74000,1.0,Carol Reed,N,3,4702
23,107000,2.0,Jane Hunt,N,2,4703
25,13296,0.0,Timothy Gilbert,N,3,4704
22,15000,3.0,Ruth Whitaker,N,4,4705
24,42000,9.0,Steven Ross,N,4,4706
24,42000,2.0,Brenda Lee,N,4,4707
24,36000,5.0,Peggy Suarez,Y,3,4708
22,34000,3.0,Ariel Payne,N,2,4709
24,75000,0.0,Craig Powell,N,4,4710
22,95000,0.0,Allison Luna,N,3,4711
23,42000,0.0,Carolyn Gibson,N,2,4712
23,27972,6.0,Jennifer Meza,N,3,4713
22,27996,1.0,Michael Daniel,N,4,4714
24,42000,4.0,Holly Ramos,N,3,4715
22,27996,4.0,Joseph Fuller,Y,3,4716
24,42000,8.0,Christopher Hernandez,N,2,4717
23,28000,4.0,Erin Sims,N,4,4718
23,28000,0.0,Danielle Payne,N,4,4719
24,28000,0.0,Elijah Henry,N,3,4720
25,28800,0.0,Tara Moreno,N,2,4721
22,28800,6.0,Sean Kelley,N,2,4722
23,28800,0.0,Abigail Shaffer,N,2,4723
23,42000,8.0,Rachel Edwards,N,2,4724
22,42000,4.0,Amber Nguyen,N,4,4725
23,28800,2.0,Stephen Young,N,3,4726
23,29100,3.0,Lisa Riggs,N,2,4727
24,29120,0.0,John James,N,4,4728
23,29730,2.0,Leslie Hanson,N,4,4729
22,29865,6.0,Karen Marquez,N,3,4730
21,42000,1.0,Nicholas Hawkins,N,4,4731
26,30000,2.0,Andrea Griffin,N,2,4732
25,30000,0.0,Diane Clark,N,3,4733
24,42000,8.0,Luke Delgado,N,3,4734
24,30000,6.0,Mary Carr,N,4,4735
26,30000,4.0,Ronald Young,Y,2,4736
23,36000,7.0,Kyle Collier,N,3,4737
22,30000,2.0,Jason Cox,Y,2,4738
23,30000,0.0,Melissa Peters,Y,2,4739
22,42000,2.0,Tracy Perkins,N,2,4740
26,30000,11.0,Stephen Parker,N,2,4741
22,30000,0.0,George Parker,N,3,4742
23,30000,0.0,Sherry Shaw,N,3,4743
25,30000,4.0,Sarah Cunningham,N,2,4744
24,42000,7.0,Alicia Perez,N,3,4745
22,30000,0.0,Gregory Branch,N,2,4746
23,30000,0.0,Jessica Ellis,N,2,4747
21,30000,0.0,Claire Wilson,N,2,4748
21,30000,2.0,Charles Adams,N,2,4749
25,42000,9.0,Sean Cox,N,3,4750
21,30000,3.0,Catherine Lamb,N,4,4751
24,30000,0.0,Sandra Davies,N,2,4752
21,36000,0.0,Audrey Rhodes,N,4,4753
26,30000,7.0,Robert Garrett,N,4,4754
23,30000,0.0,Stephanie Oneal,Y,4,4755
22,30000,0.0,Eric Henderson,N,3,4756
23,30159,0.0,Sara Sandoval,N,2,4757
25,42000,3.0,Martin Wise,N,2,4758
22,42000,0.0,Christine Thomas,N,4,4759
22,30900,3.0,Madison Lee,N,2,4760
23,42000,2.0,Tamara Stone,N,3,4761
26,31000,4.0,Debra Jones,Y,3,4762
22,31000,2.0,Kimberly Clay,N,4,4763
25,31000,0.0,Cindy Jackson,N,2,4764
26,31200,8.0,Jesse Byrd,N,2,4765
22,31404,0.0,Patricia Lowe,N,3,4766
25,42000,0.0,Jennifer Arellano,N,2,4767
23,31920,0.0,Justin Rodriguez,N,3,4768
23,42000,3.0,Juan Lowe,N,3,4769
21,42000,5.0,Robert Ross,N,4,4770
25,32000,9.0,Daniel Stevens,Y,4,4771
23,32000,4.0,Andrea Delgado,N,4,4772
26,32000,3.0,Samantha Erickson,N,2,4773
22,36000,3.0,Nathan Scott,N,3,4774
23,32000,3.0,Elizabeth Foster,N,2,4775
24,42000,6.0,Susan Miller,N,4,4776
26,32000,3.0,Thomas Long,N,2,4777
24,32000,1.0,Carlos Martinez,N,3,4778
26,32000,10.0,Joseph Scott,Y,3,4779
21,32000,3.0,Ryan Larson,N,4,4780
24,32004,3.0,Kathy Baker,N,2,4781
25,32004,5.0,Nathan Beck,N,3,4782
24,42000,8.0,Shannon Romero,N,4,4783
23,32400,0.0,Ellen James,N,2,4784
24,42000,7.0,Christina Levine,N,2,4785
24,36000,8.0,Ryan Scott,N,4,4786
22,32760,3.0,Shane Diaz,Y,3,4787
22,32968,2.0,Lauren Horton,N,3,4788
26,33000,2.0,Amy Thomas,N,4,4789
26,36000,2.0,Douglas Chavez,N,2,4790
23,33000,5.0,Aimee Jones,N,2,4791
23,42000,0.0,Teresa Mooney,N,2,4792
22,33000,1.0,Alexandra Forbes,N,4,4793
24,33000,8.0,Debra Pittman,N,3,4794
21,33000,5.0,Jennifer Ayala,N,2,4795
24,42000,7.0,Austin Bryan,N,2,4796
23,33017,1.0,Travis Williams,N,4,4797
26,33280,11.0,Gary Moore,N,4,4798
23,33600,3.0,Sabrina Miller,Y,4,4799
21,33600,4.0,Cassandra Brown,N,3,4800
21,42000,3.0,Isaac Lee,N,4,4801
21,33996,0.0,Karen Sanchez,N,3,4802
25,33996,0.0,Brittany Padilla,N,3,4803
24,42000,3.0,Beth Torres,N,4,4804
25,34000,6.0,Stephanie Martin,N,2,4805
23,34000,4.0,Francisco White,N,4,4806
21,42000,6.0,Juan Nelson,N,2,4807
22,34000,3.0,Joseph Wade,N,4,4808
25,34400,9.0,Bryan Perez,N,4,4809
22,34500,1.0,Penny Bond,N,4,4810
23,34800,1.0,Russell Martinez,N,2,4811
23,42000,7.0,Lauren Johnson,Y,2,4812
24,34900,3.0,Emily Holt,N,3,4813
22,34992,1.0,Timothy Richardson,N,3,4814
24,35000,4.0,Chad Burns,N,3,4815
25,35000,0.0,Danielle Stein,N,2,4816
21,35000,5.0,Brittney Woods,N,3,4817
22,35000,2.0,Robert Brewer,N,2,4818
23,35000,5.0,Lisa Parks,N,2,4819
26,29000,6.0,Justin Mcintyre,Y,2,4820
25,36000,6.0,Edwin Morris,N,2,4821
23,42000,2.0,Dennis Edwards,N,4,4822
22,35000,6.0,Hunter Elliott,N,4,4823
23,35000,3.0,Gabrielle Perry,N,2,4824
25,35000,3.0,Brian Medina,N,3,4825
22,35000,3.0,Nicole Graham,N,3,4826
24,35000,8.0,Kathleen Cabrera,N,4,4827
22,35000,4.0,Shaun Wilson,N,2,4828
25,42000,5.0,April Mullins,N,3,4829
25,36000,2.0,William Rogers,N,4,4830
26,42000,0.0,Luke White,N,3,4831
25,29000,3.0,Thomas Mckee,Y,3,4832
22,42000,6.0,Sandra Graham,N,2,4833
23,29000,1.0,Edwin Fox,Y,3,4834
24,29004,4.0,Janet Kramer,N,3,4835
23,35004,4.0,Anthony Nunez,Y,3,4836
25,42000,2.0,Marie Walker,N,2,4837
24,42000,2.0,James Knox,N,2,4838
25,35004,3.0,Michael Estes,N,2,4839
23,35520,3.0,Brian Patel,N,3,4840
21,35550,3.0,Donald Navarro,N,4,4841
26,35880,2.0,Chad Davis,N,4,4842
22,30000,3.0,Michael Mack,N,2,4843
21,42000,5.0,Darrell Hurley,Y,4,4844
23,36000,1.0,Brandi Benitez,N,2,4845
21,36000,3.0,Gregory Roman,N,4,4846
23,30000,7.0,Jared Hernandez,Y,3,4847
26,36000,4.0,Marissa Cox,N,4,4848
23,42000,1.0,Darryl Ballard,N,3,4849
22,30000,2.0,Robert Casey,N,4,4850
23,36000,0.0,Stephen Washington,N,3,4851
23,36000,0.0,Angelica King,N,2,4852
22,30000,6.0,Mary Fitzpatrick,N,2,4853
26,42000,4.0,Andrea Phillips,N,4,4854
23,42000,7.0,Charles Mullins,N,4,4855
22,30000,4.0,Christopher Gibson,Y,3,4856
24,30000,1.0,Derek Reyes,Y,4,4857
22,36000,0.0,Patricia Rasmussen,N,3,4858
23,36000,1.0,Daniel Smith,N,4,4859
23,36100,2.0,John White,N,4,4860
22,42000,1.0,Elizabeth Malone,N,4,4861
25,42000,9.0,Nathan Moreno,N,2,4862
26,36225,2.0,Makayla Boyd,N,4,4863
24,36396,8.0,Amy Pratt,N,3,4864
26,36400,3.0,Steven Hughes,N,4,4865
25,36480,4.0,Nicholas Delacruz,N,2,4866
22,36996,3.0,Sandra Perry,N,3,4867
23,42000,3.0,Carlos Brandt,N,4,4868
24,42000,1.0,Justin Carroll,N,3,4869
22,36996,0.0,Angel Collins,N,2,4870
24,42000,2.0,Maria Wilson,N,2,4871
22,37000,4.0,Laurie Anderson,N,4,4872
26,36000,10.0,Chris Simon,Y,3,4873
22,37500,4.0,Deborah Jefferson,Y,3,4874
26,42000,11.0,Sarah Robertson,N,2,4875
23,31516,0.0,Brent Baldwin,N,4,4876
23,42000,1.0,Denise Duarte,N,2,4877
23,42048,7.0,Shawn Mcdaniel,N,3,4878
23,32000,0.0,Claudia Kennedy,N,3,4879
24,38000,8.0,Jonathan Anderson,N,4,4880
23,32000,5.0,Joel Peterson,N,4,4881
22,38000,0.0,Erin Lozano,N,3,4882
21,38000,0.0,Sean Gray,Y,4,4883
23,42179,1.0,Susan Nelson,N,4,4884
23,38000,0.0,David Webb,N,3,4885
25,32000,1.0,Jacob Richmond,Y,3,4886
23,32000,2.0,Ian Franco,N,4,4887
23,38004,5.0,Lindsey Thompson,N,2,4888
25,42240,10.0,Pamela David,N,4,4889
23,42240,3.0,Joshua Banks,N,3,4890
24,42252,3.0,David Sharp,N,2,4891
26,32352,0.0,Dawn Garcia,N,4,4892
21,38400,5.0,Joseph Wheeler,N,4,4893
25,42348,9.0,Garrett Johnson,N,2,4894
24,38400,3.0,Eric Kramer,N,2,4895
24,38400,3.0,Kathleen Myers,N,3,4896
23,39000,6.0,Donna Mckinney,N,3,4897
22,39000,4.0,Raymond Joseph,N,2,4898
25,39000,9.0,Jeffrey Green,N,4,4899
24,33000,1.0,Kim Page,N,2,4900
24,42500,5.0,Kevin Sullivan,N,2,4901
23,42500,7.0,Lisa Boone,N,3,4902
23,42500,2.0,Xavier Porter,N,4,4903
25,42500,9.0,Russell Whitney,N,3,4904
24,42500,8.0,Matthew Anderson,N,2,4905
26,39516,0.0,Courtney Paul,N,3,4906
24,39862,8.0,Tyler Porter,N,4,4907
25,39996,3.0,David Owens,N,3,4908
25,39996,2.0,Crystal Burns,N,2,4909
21,33996,3.0,Danny Sanchez,N,3,4910
23,33996,0.0,Jason Ryan,Y,2,4911
24,33996,2.0,Emma Collins,N,2,4912
25,39996,0.0,John Meadows,Y,2,4913
25,39996,1.0,Christopher Colon,N,4,4914
23,39996,6.0,Sean Castillo,N,2,4915
24,33996,2.0,Shawn Rhodes,N,4,4916
21,42500,0.0,Jeremy King,Y,2,4917
23,40000,0.0,Alyssa Glenn,N,4,4918
26,40000,11.0,Micheal Lee,N,3,4919
22,40000,0.0,Maria White,N,2,4920
24,40000,5.0,Hayley Fischer,N,3,4921
25,42504,9.0,Brandon Moss,N,2,4922
21,40000,4.0,Kirsten Harvey,N,2,4923
21,36588,5.0,Kelsey Harris,N,2,4924
22,34000,6.0,David Rodriguez,N,4,4925
24,40000,6.0,Madeline Reyes,N,3,4926
21,40000,3.0,Robert Gilmore,N,4,4927
24,34000,2.0,Maurice Rodriguez,N,2,4928
25,42642,8.0,Heidi Evans,Y,3,4929
22,40000,0.0,Emily Turner,N,2,4930
23,40000,2.0,Justin Smith,N,3,4931
23,42806,7.0,John Flores,N,2,4932
22,34000,4.0,Christopher Koch,Y,3,4933
25,40000,0.0,Dave Taylor,N,4,4934
26,40000,0.0,Robert Robertson,Y,3,4935
21,34000,2.0,Gina Snyder,N,4,4936
26,40000,1.0,Jonathan Morgan,Y,2,4937
22,42900,7.0,Cristian Beck,N,4,4938
23,42900,6.0,Michael Roach,N,3,4939
26,40000,3.0,Walter Hendrix,N,3,4940
22,40000,6.0,Diana Mitchell,N,4,4941
25,42996,4.0,Brett Boone,N,4,4942
22,34500,2.0,Jaime Payne,N,3,4943
23,42996,2.0,Mark Daniels,Y,4,4944
25,34800,2.0,Amanda Obrien,Y,3,4945
22,34800,0.0,Leah Christensen,Y,2,4946
23,40992,7.0,Matthew Benson,N,2,4947
22,35000,4.0,Lindsay Burns,N,4,4948
25,41000,9.0,Robert Barnes,N,2,4949
25,42996,1.0,Jesse Mcdonald,N,4,4950
21,35000,6.0,Heidi White,N,2,4951
23,41000,2.0,Shane Eaton,N,2,4952
22,41000,6.0,Grace Clark,N,2,4953
23,41017,6.0,Douglas Martinez,N,2,4954
25,35280,0.0,Rachel Allen,N,3,4955
22,42000,0.0,Joe Duncan,N,4,4956
